Sr No.,State,Sightseeing Place,Hotel Name,Budget,Check-in Date,Check-out Date,Ratings
1673,Rajasthan,Jaisalmer Fort,Heritage Hotel RAJ,7382,2025-04-13,2025-04-14,4.9
1674,Rajasthan,Jaisalmer Fort,Royal Inn RAJ,2233,2026-01-31,2026-02-02,4.2
1675,Rajasthan,Jaisalmer Fort,Grand Palace RAJ,2027,2026-03-02,2026-03-09,4.6
1676,Rajasthan,Jaisalmer Fort,Grand Palace RAJ,9746,2025-06-24,2025-07-01,4.1
1677,Rajasthan,Jaisalmer Fort,Royal Inn RAJ,4877,2025-07-05,2025-07-11,3.5
1678,Rajasthan,Jaisalmer Fort,Grand Palace RAJ,8312,2025-06-21,2025-06-24,4.5
1679,Rajasthan,Jaisalmer Fort,Royal Inn RAJ,8867,2025-06-24,2025-06-25,5.0
1680,Rajasthan,Jaisalmer Fort,Heritage Hotel RAJ,2104,2025-10-31,2025-11-02,5.0
1681,Sikkim,Nathula Pass,Heritage Hotel SIK,7434,2025-10-24,2025-10-31,3.2
1682,Sikkim,Nathula Pass,Grand Palace SIK,6327,2025-08-02,2025-08-05,3.9
1683,Sikkim,Nathula Pass,Elite Residency SIK,7447,2025-09-01,2025-09-06,3.9
1684,Sikkim,Nathula Pass,Royal Inn SIK,5976,2026-03-20,2026-03-27,4.2
1685,Sikkim,Nathula Pass,Grand Palace SIK,8831,2026-02-01,2026-02-04,4.9
1686,Sikkim,Nathula Pass,Grand Palace SIK,5266,2025-08-28,2025-08-30,3.7
1687,Sikkim,Nathula Pass,Elite Residency SIK,8380,2025-07-15,2025-07-18,4.4
1688,Sikkim,Nathula Pass,Grand Palace SIK,4280,2025-07-27,2025-07-28,3.9
1689,Sikkim,Nathula Pass,Elite Residency SIK,3491,2026-03-13,2026-03-19,3.9
1690,Sikkim,Nathula Pass,Heritage Hotel SIK,1106,2025-04-12,2025-04-14,3.7
1691,Sikkim,Nathula Pass,Luxury Stay SIK,5806,2025-09-18,2025-09-20,4.7
1692,Sikkim,Nathula Pass,Heritage Hotel SIK,4034,2025-12-30,2026-01-02,4.7
1693,Sikkim,Nathula Pass,Luxury Stay SIK,7982,2026-01-21,2026-01-26,3.3
1694,Sikkim,Nathula Pass,Royal Inn SIK,3694,2025-06-18,2025-06-21,4.3
1695,Sikkim,Nathula Pass,Grand Palace SIK,4235,2025-06-28,2025-07-02,3.7
1696,Sikkim,Nathula Pass,Royal Inn SIK,4338,2025-04-02,2025-04-08,3.5
1697,Sikkim,Nathula Pass,Grand Palace SIK,9442,2025-12-04,2025-12-09,4.9
1698,Sikkim,Nathula Pass,Grand Palace SIK,5045,2025-04-19,2025-04-26,4.2
1699,Sikkim,Nathula Pass,Luxury Stay SIK,4180,2025-05-04,2025-05-10,4.5
1700,Sikkim,Nathula Pass,Luxury Stay SIK,1513,2025-10-17,2025-10-22,4.1
1701,Sikkim,Nathula Pass,Royal Inn SIK,6555,2025-08-23,2025-08-26,3.1
1702,Sikkim,Nathula Pass,Elite Residency SIK,5383,2026-03-09,2026-03-15,3.7
1703,Sikkim,Nathula Pass,Luxury Stay SIK,2674,2025-05-09,2025-05-13,4.1
1704,Sikkim,Nathula Pass,Elite Residency SIK,1621,2026-01-30,2026-02-03,4.6
1705,Sikkim,Nathula Pass,Heritage Hotel SIK,9078,2026-03-10,2026-03-16,3.4
1706,Sikkim,Nathula Pass,Luxury Stay SIK,9282,2025-08-19,2025-08-21,4.3
1707,Sikkim,Nathula Pass,Heritage Hotel SIK,5804,2026-03-28,2026-04-01,3.5
1708,Sikkim,Nathula Pass,Heritage Hotel SIK,9694,2025-08-14,2025-08-18,4.0
1709,Sikkim,Nathula Pass,Grand Palace SIK,1342,2026-02-18,2026-02-24,3.5
1710,Sikkim,Nathula Pass,Grand Palace SIK,7861,2025-06-17,2025-06-24,3.3
1711,Sikkim,Nathula Pass,Grand Palace SIK,1253,2026-01-16,2026-01-17,4.3
1712,Sikkim,Nathula Pass,Heritage Hotel SIK,7126,2025-12-08,2025-12-15,3.3
1713,Sikkim,Nathula Pass,Elite Residency SIK,3914,2025-08-31,2025-09-03,3.4
1714,Sikkim,Nathula Pass,Grand Palace SIK,8065,2026-03-11,2026-03-18,3.1
1715,Sikkim,Nathula Pass,Royal Inn SIK,3745,2025-11-24,2025-12-01,3.8
1716,Sikkim,Nathula Pass,Elite Residency SIK,1890,2025-09-14,2025-09-19,3.0
1717,Sikkim,Nathula Pass,Heritage Hotel SIK,3587,2025-05-12,2025-05-15,3.4
1718,Sikkim,Nathula Pass,Grand Palace SIK,3354,2025-09-11,2025-09-15,4.8
1719,Sikkim,Nathula Pass,Heritage Hotel SIK,5022,2026-03-13,2026-03-18,4.0
1720,Sikkim,Nathula Pass,Royal Inn SIK,2664,2025-07-28,2025-07-31,3.7
1721,Sikkim,Tsomgo Lake,Heritage Hotel SIK,5846,2026-03-12,2026-03-18,4.1
1722,Sikkim,Tsomgo Lake,Royal Inn SIK,1153,2025-07-16,2025-07-18,3.7
1723,Sikkim,Tsomgo Lake,Grand Palace SIK,1013,2025-09-22,2025-09-25,4.9
1724,Sikkim,Tsomgo Lake,Royal Inn SIK,5224,2025-09-17,2025-09-23,4.1
1725,Sikkim,Tsomgo Lake,Royal Inn SIK,6972,2025-04-28,2025-05-03,3.1
1726,Sikkim,Tsomgo Lake,Elite Residency SIK,4084,2025-07-12,2025-07-18,4.6
1727,Sikkim,Tsomgo Lake,Grand Palace SIK,7043,2025-09-23,2025-09-28,4.7
1728,Sikkim,Tsomgo Lake,Heritage Hotel SIK,6659,2025-09-04,2025-09-11,4.2
1729,Sikkim,Tsomgo Lake,Grand Palace SIK,8955,2025-10-14,2025-10-15,4.5
1730,Sikkim,Tsomgo Lake,Elite Residency SIK,3787,2026-01-07,2026-01-08,3.7
1731,Sikkim,Tsomgo Lake,Grand Palace SIK,8752,2025-07-16,2025-07-17,3.6
1732,Sikkim,Tsomgo Lake,Heritage Hotel SIK,5246,2025-06-18,2025-06-25,4.7
1733,Sikkim,Tsomgo Lake,Luxury Stay SIK,6322,2025-03-30,2025-04-02,4.8
1734,Sikkim,Tsomgo Lake,Luxury Stay SIK,8297,2025-07-14,2025-07-17,3.5
1735,Sikkim,Tsomgo Lake,Heritage Hotel SIK,7523,2025-10-27,2025-11-02,3.3
1736,Sikkim,Tsomgo Lake,Heritage Hotel SIK,5745,2025-07-29,2025-08-02,4.6
1737,Sikkim,Tsomgo Lake,Grand Palace SIK,1201,2025-06-15,2025-06-22,4.7
1738,Sikkim,Tsomgo Lake,Royal Inn SIK,8955,2025-04-23,2025-04-25,3.2
1739,Sikkim,Tsomgo Lake,Heritage Hotel SIK,1406,2026-03-03,2026-03-09,4.3
1740,Sikkim,Tsomgo Lake,Grand Palace SIK,8130,2025-05-18,2025-05-24,4.6
1741,Sikkim,Tsomgo Lake,Luxury Stay SIK,3064,2025-10-17,2025-10-22,3.3
1742,Sikkim,Tsomgo Lake,Royal Inn SIK,3678,2025-12-06,2025-12-08,4.4
1743,Sikkim,Tsomgo Lake,Luxury Stay SIK,3544,2025-06-20,2025-06-22,5.0
1744,Sikkim,Tsomgo Lake,Royal Inn SIK,3248,2025-04-30,2025-05-05,3.7
1745,Sikkim,Tsomgo Lake,Grand Palace SIK,6454,2025-09-24,2025-09-30,3.6
1746,Sikkim,Tsomgo Lake,Luxury Stay SIK,2256,2026-01-15,2026-01-19,3.4
1747,Sikkim,Tsomgo Lake,Grand Palace SIK,1254,2025-08-15,2025-08-22,4.4
1748,Sikkim,Tsomgo Lake,Elite Residency SIK,8080,2026-02-23,2026-02-24,3.6
1749,Sikkim,Tsomgo Lake,Elite Residency SIK,6077,2025-07-19,2025-07-26,3.1
1750,Sikkim,Tsomgo Lake,Elite Residency SIK,8845,2026-01-21,2026-01-25,4.9
1751,Sikkim,Tsomgo Lake,Luxury Stay SIK,3962,2025-09-12,2025-09-14,4.1
1752,Sikkim,Tsomgo Lake,Heritage Hotel SIK,6438,2026-02-17,2026-02-18,3.3
1753,Sikkim,Tsomgo Lake,Royal Inn SIK,2909,2026-03-13,2026-03-14,3.3
1754,Sikkim,Tsomgo Lake,Royal Inn SIK,4764,2025-05-17,2025-05-23,4.7
1755,Sikkim,Tsomgo Lake,Heritage Hotel SIK,5989,2025-12-05,2025-12-07,4.0
1756,Sikkim,Tsomgo Lake,Luxury Stay SIK,1260,2025-12-16,2025-12-18,4.8
1757,Sikkim,Tsomgo Lake,Grand Palace SIK,7163,2025-10-28,2025-11-02,3.8
1758,Sikkim,Tsomgo Lake,Royal Inn SIK,7339,2025-10-29,2025-11-04,3.8
1759,Sikkim,Tsomgo Lake,Luxury Stay SIK,1396,2025-10-07,2025-10-12,4.7
1760,Sikkim,Tsomgo Lake,Grand Palace SIK,9752,2025-08-03,2025-08-10,3.5
1761,Tamil Nadu,Marina Beach,Grand Palace TAM,8773,2025-11-01,2025-11-05,3.4
1762,Tamil Nadu,Marina Beach,Heritage Hotel TAM,3557,2025-10-04,2025-10-10,3.0
1763,Tamil Nadu,Marina Beach,Heritage Hotel TAM,7199,2026-01-10,2026-01-16,4.3
1764,Tamil Nadu,Marina Beach,Heritage Hotel TAM,2894,2026-01-03,2026-01-10,4.3
1765,Tamil Nadu,Marina Beach,Grand Palace TAM,9157,2025-11-05,2025-11-09,4.0
1766,Tamil Nadu,Marina Beach,Elite Residency TAM,8846,2025-10-18,2025-10-25,3.4
1767,Tamil Nadu,Marina Beach,Luxury Stay TAM,1990,2025-10-03,2025-10-05,4.7
1768,Tamil Nadu,Marina Beach,Heritage Hotel TAM,8414,2025-10-15,2025-10-20,3.8
1769,Tamil Nadu,Marina Beach,Grand Palace TAM,4995,2026-02-15,2026-02-17,3.8
1770,Tamil Nadu,Marina Beach,Elite Residency TAM,6559,2026-02-04,2026-02-08,3.9
1771,Tamil Nadu,Marina Beach,Luxury Stay TAM,7698,2025-12-31,2026-01-07,3.4
1772,Tamil Nadu,Marina Beach,Luxury Stay TAM,5167,2025-11-03,2025-11-05,3.7
1773,Tamil Nadu,Marina Beach,Luxury Stay TAM,2953,2025-07-21,2025-07-28,4.4
1774,Tamil Nadu,Marina Beach,Grand Palace TAM,4665,2025-12-15,2025-12-22,4.9
1775,Tamil Nadu,Marina Beach,Heritage Hotel TAM,4117,2025-11-24,2025-11-28,3.4
1776,Tamil Nadu,Marina Beach,Heritage Hotel TAM,1611,2025-10-20,2025-10-22,3.4
1777,Tamil Nadu,Marina Beach,Luxury Stay TAM,3762,2025-11-07,2025-11-10,4.5
1778,Tamil Nadu,Marina Beach,Heritage Hotel TAM,4841,2025-12-12,2025-12-14,3.6
1779,Tamil Nadu,Marina Beach,Luxury Stay TAM,3205,2025-07-27,2025-07-31,4.0
1780,Tamil Nadu,Marina Beach,Grand Palace TAM,7439,2026-01-27,2026-02-02,3.0
1781,Tamil Nadu,Marina Beach,Grand Palace TAM,2915,2026-01-14,2026-01-21,4.3
1782,Tamil Nadu,Marina Beach,Grand Palace TAM,8271,2025-12-05,2025-12-08,3.7
1783,Tamil Nadu,Marina Beach,Royal Inn TAM,1996,2025-05-02,2025-05-05,4.4
1784,Tamil Nadu,Marina Beach,Elite Residency TAM,1029,2025-06-30,2025-07-02,4.8
1785,Tamil Nadu,Marina Beach,Luxury Stay TAM,8452,2025-10-22,2025-10-24,3.1
1786,Tamil Nadu,Marina Beach,Royal Inn TAM,6550,2025-12-27,2026-01-03,4.2
1787,Tamil Nadu,Marina Beach,Heritage Hotel TAM,3473,2026-03-24,2026-03-27,3.5
1788,Tamil Nadu,Marina Beach,Grand Palace TAM,7777,2025-06-14,2025-06-17,3.4
1789,Tamil Nadu,Marina Beach,Royal Inn TAM,1101,2026-03-19,2026-03-22,4.4
1790,Tamil Nadu,Marina Beach,Royal Inn TAM,7207,2025-09-30,2025-10-06,3.6
1791,Tamil Nadu,Marina Beach,Elite Residency TAM,4493,2025-06-26,2025-06-27,3.5
1792,Tamil Nadu,Marina Beach,Heritage Hotel TAM,6549,2025-09-18,2025-09-25,3.3
1793,Tamil Nadu,Marina Beach,Luxury Stay TAM,3215,2025-07-06,2025-07-07,3.5
1794,Tamil Nadu,Marina Beach,Elite Residency TAM,9639,2025-09-11,2025-09-13,3.1
1795,Tamil Nadu,Marina Beach,Elite Residency TAM,4643,2025-06-08,2025-06-13,3.2
1796,Tamil Nadu,Marina Beach,Grand Palace TAM,8626,2026-02-01,2026-02-08,4.9
1797,Tamil Nadu,Marina Beach,Luxury Stay TAM,9532,2025-04-30,2025-05-03,4.6
1798,Tamil Nadu,Marina Beach,Grand Palace TAM,5351,2025-04-17,2025-04-21,3.1
1799,Tamil Nadu,Marina Beach,Grand Palace TAM,8485,2026-02-05,2026-02-07,4.0
1800,Tamil Nadu,Marina Beach,Royal Inn TAM,4694,2025-04-09,2025-04-10,4.1
1801,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,2691,2025-05-20,2025-05-24,3.2
1802,Tamil Nadu,Meenakshi Temple,Luxury Stay TAM,4831,2025-07-06,2025-07-07,4.6
1803,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,9671,2025-07-06,2025-07-11,4.5
1804,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,7981,2025-10-12,2025-10-17,5.0
1805,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,9391,2025-05-14,2025-05-20,3.7
1806,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,1586,2025-04-30,2025-05-07,4.7
1807,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,3548,2025-06-27,2025-06-29,4.2
1808,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,1216,2025-10-10,2025-10-12,4.8
1809,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,9415,2025-06-29,2025-07-02,5.0
1810,Tamil Nadu,Meenakshi Temple,Luxury Stay TAM,6473,2025-05-20,2025-05-25,3.9
1811,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,4965,2025-08-30,2025-09-02,3.3
1812,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,6811,2026-01-03,2026-01-07,4.7
1813,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,3266,2025-11-27,2025-11-30,4.0
1814,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,2721,2025-04-23,2025-04-25,3.8
1815,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,3931,2026-02-08,2026-02-13,3.5
1816,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,4260,2025-09-20,2025-09-21,3.2
1817,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,9477,2025-12-21,2025-12-28,3.4
1818,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,3843,2026-01-29,2026-02-03,4.5
1819,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,2068,2025-06-10,2025-06-16,4.2
1820,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,3888,2025-11-07,2025-11-13,4.7
1821,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,4481,2026-03-19,2026-03-21,3.9
1822,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,5122,2025-04-07,2025-04-13,4.2
1823,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,5462,2025-09-27,2025-09-30,3.3
1824,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,7835,2025-07-02,2025-07-09,3.0
1825,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,8949,2025-06-05,2025-06-08,3.7
1826,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,7171,2025-12-20,2025-12-27,3.7
1827,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,4083,2025-10-22,2025-10-26,4.0
1828,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,9466,2025-07-12,2025-07-15,4.8
1829,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,1337,2026-01-17,2026-01-20,4.6
1830,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,5830,2026-01-24,2026-01-27,3.3
1831,Tamil Nadu,Meenakshi Temple,Luxury Stay TAM,2023,2025-08-19,2025-08-20,3.9
1832,Tamil Nadu,Meenakshi Temple,Luxury Stay TAM,1023,2026-01-02,2026-01-03,4.1
1833,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,6994,2025-06-18,2025-06-22,3.8
1834,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,7297,2025-06-16,2025-06-22,3.8
1835,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,5822,2025-06-28,2025-07-05,3.6
1836,Tamil Nadu,Meenakshi Temple,Grand Palace TAM,1965,2025-07-13,2025-07-14,4.8
1837,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,8573,2025-11-24,2025-11-26,3.1
1838,Tamil Nadu,Meenakshi Temple,Elite Residency TAM,1521,2025-08-12,2025-08-13,4.9
1839,Tamil Nadu,Meenakshi Temple,Royal Inn TAM,8098,2025-12-22,2025-12-28,4.1
1840,Tamil Nadu,Meenakshi Temple,Heritage Hotel TAM,1185,2025-12-21,2025-12-26,3.1
1841,Telangana,Golconda Fort,Luxury Stay TEL,5845,2025-11-27,2025-11-29,3.7
1842,Telangana,Golconda Fort,Grand Palace TEL,6397,2026-01-23,2026-01-28,4.0
1843,Telangana,Golconda Fort,Luxury Stay TEL,4668,2025-11-20,2025-11-22,3.7
1844,Telangana,Golconda Fort,Heritage Hotel TEL,5165,2025-04-10,2025-04-12,4.2
1845,Telangana,Golconda Fort,Grand Palace TEL,4396,2025-10-25,2025-11-01,3.1
1846,Telangana,Golconda Fort,Royal Inn TEL,9067,2025-11-25,2025-11-29,3.9
1847,Telangana,Golconda Fort,Heritage Hotel TEL,6143,2026-03-08,2026-03-10,4.7
1848,Telangana,Golconda Fort,Royal Inn TEL,9904,2025-10-23,2025-10-30,4.1
1849,Telangana,Golconda Fort,Royal Inn TEL,9200,2025-06-07,2025-06-14,3.2
1850,Telangana,Golconda Fort,Luxury Stay TEL,9419,2025-07-13,2025-07-20,4.7
1851,Telangana,Golconda Fort,Luxury Stay TEL,1651,2026-02-06,2026-02-08,3.7
1852,Telangana,Golconda Fort,Elite Residency TEL,5343,2025-11-21,2025-11-22,4.3
1853,Telangana,Golconda Fort,Grand Palace TEL,6656,2026-01-24,2026-01-28,4.3
1854,Telangana,Golconda Fort,Luxury Stay TEL,8628,2025-11-17,2025-11-19,3.2
1855,Telangana,Golconda Fort,Luxury Stay TEL,8585,2025-06-07,2025-06-14,3.4
1856,Telangana,Golconda Fort,Luxury Stay TEL,1410,2025-09-11,2025-09-16,3.2
1857,Telangana,Golconda Fort,Royal Inn TEL,3559,2025-07-22,2025-07-24,3.4
1858,Telangana,Golconda Fort,Royal Inn TEL,9238,2025-06-05,2025-06-08,4.7
1859,Telangana,Golconda Fort,Royal Inn TEL,3146,2025-11-08,2025-11-09,3.1
1860,Telangana,Golconda Fort,Elite Residency TEL,7718,2025-05-05,2025-05-08,3.7
1861,Telangana,Golconda Fort,Royal Inn TEL,9210,2026-01-15,2026-01-22,3.6
1862,Telangana,Golconda Fort,Elite Residency TEL,6348,2025-06-17,2025-06-23,3.4
1863,Telangana,Golconda Fort,Heritage Hotel TEL,1198,2025-06-14,2025-06-20,4.3
1864,Telangana,Golconda Fort,Elite Residency TEL,4615,2025-09-24,2025-09-29,4.9
1865,Telangana,Golconda Fort,Grand Palace TEL,2072,2025-10-26,2025-10-30,4.4
1866,Telangana,Golconda Fort,Heritage Hotel TEL,4881,2025-07-09,2025-07-16,4.1
1867,Telangana,Golconda Fort,Heritage Hotel TEL,6793,2025-11-13,2025-11-14,3.6
1868,Telangana,Golconda Fort,Luxury Stay TEL,8997,2025-04-30,2025-05-05,3.0
1869,Telangana,Golconda Fort,Royal Inn TEL,7817,2025-04-04,2025-04-10,3.4
1870,Telangana,Golconda Fort,Grand Palace TEL,5383,2025-11-11,2025-11-15,4.3
1871,Telangana,Golconda Fort,Royal Inn TEL,6778,2025-11-02,2025-11-07,4.2
1872,Telangana,Golconda Fort,Royal Inn TEL,6500,2025-10-02,2025-10-08,3.5
1873,Telangana,Golconda Fort,Grand Palace TEL,5077,2026-03-15,2026-03-20,3.8
1874,Telangana,Golconda Fort,Royal Inn TEL,2997,2025-07-17,2025-07-23,3.5
1875,Telangana,Golconda Fort,Elite Residency TEL,5911,2025-10-09,2025-10-12,4.8
1876,Telangana,Golconda Fort,Luxury Stay TEL,7474,2025-10-02,2025-10-07,4.8
1877,Telangana,Golconda Fort,Royal Inn TEL,8278,2025-10-16,2025-10-23,4.9
1878,Telangana,Golconda Fort,Luxury Stay TEL,9686,2025-04-18,2025-04-23,3.4
1879,Telangana,Golconda Fort,Luxury Stay TEL,1743,2025-09-12,2025-09-14,3.2
1880,Telangana,Golconda Fort,Grand Palace TEL,7509,2025-08-19,2025-08-24,3.5
1881,Telangana,Charminar,Grand Palace TEL,6832,2026-01-04,2026-01-07,3.6
1882,Telangana,Charminar,Royal Inn TEL,9601,2025-04-11,2025-04-13,3.1
1883,Telangana,Charminar,Luxury Stay TEL,9076,2025-08-27,2025-08-29,4.5
1884,Telangana,Charminar,Royal Inn TEL,3922,2025-12-06,2025-12-10,4.5
1885,Telangana,Charminar,Grand Palace TEL,3050,2026-02-27,2026-03-04,3.8
1886,Telangana,Charminar,Grand Palace TEL,4408,2025-10-10,2025-10-11,3.0
1887,Telangana,Charminar,Heritage Hotel TEL,8700,2026-02-27,2026-03-05,3.5
1888,Telangana,Charminar,Luxury Stay TEL,8560,2025-10-08,2025-10-13,4.5
1889,Telangana,Charminar,Heritage Hotel TEL,8776,2025-05-06,2025-05-08,3.4
1890,Telangana,Charminar,Elite Residency TEL,8850,2025-10-05,2025-10-08,4.7
1891,Telangana,Charminar,Luxury Stay TEL,6581,2025-05-29,2025-06-05,4.4
1892,Telangana,Charminar,Heritage Hotel TEL,5683,2025-08-01,2025-08-03,4.4
1893,Telangana,Charminar,Heritage Hotel TEL,1019,2025-08-18,2025-08-19,3.6
1894,Telangana,Charminar,Grand Palace TEL,4365,2025-05-23,2025-05-26,3.7
1895,Telangana,Charminar,Luxury Stay TEL,7027,2026-02-26,2026-03-01,4.2
1896,Telangana,Charminar,Luxury Stay TEL,4118,2025-09-04,2025-09-07,4.9
1897,Telangana,Charminar,Heritage Hotel TEL,3213,2026-03-24,2026-03-28,3.1
1898,Telangana,Charminar,Heritage Hotel TEL,3221,2025-10-25,2025-10-26,3.1
1899,Telangana,Charminar,Luxury Stay TEL,9366,2025-08-27,2025-09-01,3.6
1900,Telangana,Charminar,Grand Palace TEL,3073,2026-01-20,2026-01-26,3.5
1901,Telangana,Charminar,Luxury Stay TEL,7023,2026-03-03,2026-03-04,4.9
1902,Telangana,Charminar,Heritage Hotel TEL,3531,2025-04-20,2025-04-25,3.2
1903,Telangana,Charminar,Elite Residency TEL,7025,2025-07-17,2025-07-20,3.7
1904,Telangana,Charminar,Royal Inn TEL,5333,2025-11-05,2025-11-06,3.9
1905,Telangana,Charminar,Royal Inn TEL,2063,2026-03-25,2026-03-27,3.0
1906,Telangana,Charminar,Elite Residency TEL,7752,2026-03-17,2026-03-20,3.3
1907,Telangana,Charminar,Grand Palace TEL,2795,2025-07-02,2025-07-09,4.3
1908,Telangana,Charminar,Luxury Stay TEL,2976,2026-02-17,2026-02-20,4.8
1909,Telangana,Charminar,Grand Palace TEL,2706,2026-02-25,2026-03-01,4.2
1910,Telangana,Charminar,Elite Residency TEL,7480,2025-12-13,2025-12-18,3.4
1911,Telangana,Charminar,Heritage Hotel TEL,7751,2026-02-15,2026-02-17,4.0
1912,Telangana,Charminar,Luxury Stay TEL,8843,2025-12-08,2025-12-15,4.8
1913,Telangana,Charminar,Luxury Stay TEL,6742,2025-06-18,2025-06-19,4.9
1914,Telangana,Charminar,Heritage Hotel TEL,3699,2025-04-26,2025-05-02,3.7
1915,Telangana,Charminar,Royal Inn TEL,9029,2025-07-10,2025-07-16,4.9
1916,Telangana,Charminar,Grand Palace TEL,7414,2025-08-21,2025-08-26,4.7
1917,Telangana,Charminar,Elite Residency TEL,3734,2025-04-28,2025-05-03,4.3
1918,Telangana,Charminar,Heritage Hotel TEL,9768,2025-10-01,2025-10-07,4.0
1919,Telangana,Charminar,Grand Palace TEL,8164,2025-10-10,2025-10-13,4.4
1920,Telangana,Charminar,Heritage Hotel TEL,6402,2025-06-24,2025-06-28,4.4
1921,Tripura,Neermahal,Luxury Stay TRI,7758,2025-05-05,2025-05-09,4.5
1922,Tripura,Neermahal,Grand Palace TRI,1359,2025-06-25,2025-06-26,4.3
1923,Tripura,Neermahal,Heritage Hotel TRI,7137,2026-03-27,2026-03-30,3.2
1924,Tripura,Neermahal,Grand Palace TRI,6420,2026-02-22,2026-03-01,4.0
1925,Tripura,Neermahal,Royal Inn TRI,2433,2025-03-30,2025-04-06,3.9
1926,Tripura,Neermahal,Luxury Stay TRI,2800,2026-03-18,2026-03-20,3.1
1927,Tripura,Neermahal,Elite Residency TRI,7839,2026-03-11,2026-03-18,4.3
1928,Tripura,Neermahal,Grand Palace TRI,5084,2025-04-06,2025-04-09,3.1
1929,Tripura,Neermahal,Grand Palace TRI,4268,2025-04-05,2025-04-09,4.5
1930,Tripura,Neermahal,Elite Residency TRI,5859,2025-05-05,2025-05-08,4.0
1931,Tripura,Neermahal,Heritage Hotel TRI,1934,2025-11-05,2025-11-07,4.2
1932,Tripura,Neermahal,Luxury Stay TRI,1616,2026-02-01,2026-02-06,3.5
1933,Tripura,Neermahal,Grand Palace TRI,6419,2025-12-06,2025-12-08,3.5
1934,Tripura,Neermahal,Heritage Hotel TRI,8581,2025-06-01,2025-06-05,3.1
1935,Tripura,Neermahal,Royal Inn TRI,6436,2026-03-05,2026-03-09,3.2
1936,Tripura,Neermahal,Royal Inn TRI,5857,2025-12-31,2026-01-06,4.9
1937,Tripura,Neermahal,Elite Residency TRI,5800,2025-08-09,2025-08-13,3.1
1938,Tripura,Neermahal,Luxury Stay TRI,5061,2026-02-23,2026-02-28,4.2
1939,Tripura,Neermahal,Heritage Hotel TRI,9056,2025-07-28,2025-08-04,4.0
1940,Tripura,Neermahal,Heritage Hotel TRI,6904,2025-07-10,2025-07-13,3.5
1941,Tripura,Neermahal,Royal Inn TRI,3866,2026-02-08,2026-02-15,4.8
1942,Tripura,Neermahal,Elite Residency TRI,8256,2026-02-10,2026-02-12,3.3
1943,Tripura,Neermahal,Heritage Hotel TRI,4271,2025-04-03,2025-04-05,3.7
1944,Tripura,Neermahal,Luxury Stay TRI,3883,2025-08-28,2025-08-29,4.4
1945,Tripura,Neermahal,Elite Residency TRI,9522,2025-11-06,2025-11-08,4.0
1946,Tripura,Neermahal,Royal Inn TRI,4856,2026-03-13,2026-03-17,3.8
1947,Tripura,Neermahal,Grand Palace TRI,1061,2025-11-07,2025-11-08,4.9
1948,Tripura,Neermahal,Royal Inn TRI,2998,2025-05-29,2025-05-31,4.6
1949,Tripura,Neermahal,Heritage Hotel TRI,1815,2026-01-07,2026-01-12,4.7
1950,Tripura,Neermahal,Luxury Stay TRI,2085,2025-06-26,2025-06-29,3.5
1951,Tripura,Neermahal,Luxury Stay TRI,7062,2025-09-15,2025-09-20,4.6
1952,Tripura,Neermahal,Elite Residency TRI,2407,2025-05-19,2025-05-24,4.7
1953,Tripura,Neermahal,Elite Residency TRI,4149,2025-11-24,2025-11-29,4.8
1954,Tripura,Neermahal,Royal Inn TRI,3871,2025-10-28,2025-10-30,3.3
1955,Tripura,Neermahal,Royal Inn TRI,5635,2025-11-07,2025-11-13,3.3
1956,Tripura,Neermahal,Luxury Stay TRI,5717,2025-10-07,2025-10-14,4.0
1957,Tripura,Neermahal,Royal Inn TRI,4082,2025-05-17,2025-05-24,3.1
